 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1SWN = S W N (Sierra Whiskey November) [... .-- -.]
 PU1SWO = S W O (Sierra Whiskey Oscar) [... .-- ---]
 PU1SWP = S W P (Sierra Whiskey Papa) [... .-- .--.]
 PU1SWQ = S W Q (Sierra Whiskey Quebec) [... .-- --.-]
 PU1SWU = S W U (Sierra Whiskey Uniform) [... .-- ..-]
 PU1SWV = S W V (Sierra Whiskey Victor) [... .-- ...-]
 PU1SWY = S W Y (Sierra Whiskey Yankee) [... .-- -.--]
 PU1SWZ = S W Z (Sierra Whiskey Zulu) [... .-- --..]
 PU1SYA = S Y A (Sierra Yankee Alfa) [... -.-- .-]
 PU1SYB = S Y B (Sierra Yankee Bravo) [... -.-- -...]
 PU1SYC = S Y C (Sierra Yankee Charlie) [... -.-- -.-.]
 PU1SYE = S Y E (Sierra Yankee Echo) [... -.-- .]
 PU1SYF = S Y F (Sierra Yankee Foxtrot) [... -.-- ..-.]
 PU1SYG = S Y G (Sierra Yankee Golf) [... -.-- --.]
 PU1SYH = S Y H (Sierra Yankee Hotel) [... -.-- ....]
 PU1SYI = S Y I (Sierra Yankee India) [... -.-- ..]
 PU1SYJ = S Y J (Sierra Yankee Juliett) [... -.-- .---]
 PU1SYK = S Y K (Sierra Yankee Kilo) [... -.-- -.-]
 PU1SYL = S Y L (Sierra Yankee Lima) [... -.-- .-..]
 PU1SYM = S Y M (Sierra Yankee Mike) [... -.-- --]
 PU1SYN = S Y N (Sierra Yankee November) [... -.-- -.]
 PU1SYO = S Y O (Sierra Yankee Oscar) [... -.-- ---]
 PU1SYP = S Y P (Sierra Yankee Papa) [... -.-- .--.]
 PU1SYQ = S Y Q (Sierra Yankee Quebec) [... -.-- --.-]
 PU1SYR = S Y R (Sierra Yankee Romeo) [... -.-- .-.]
 PU1SYT = S Y T (Sierra Yankee Tango) [... -.-- -]
 PU1SYU = S Y U (Sierra Yankee Uniform) [... -.-- ..-]
 PU1SYV = S Y V (Sierra Yankee Victor) [... -.-- ...-]
 PU1SYW = S Y W (Sierra Yankee Whiskey) [... -.-- .--]
 PU1SYZ = S Y Z (Sierra Yankee Zulu) [... -.-- --..]
 PU1SZB = S Z B (Sierra Zulu Bravo) [... --.. -...]
 PU1SZC = S Z C (Sierra Zulu Charlie) [... --.. -.-.]
 PU1SZD = S Z D (Sierra Zulu Delta) [... --.. -..]
 PU1SZE = S Z E (Sierra Zulu Echo) [... --.. .]
 PU1SZF = S Z F (Sierra Zulu Foxtrot) [... --.. ..-.]
 PU1SZG = S Z G (Sierra Zulu Golf) [... --.. --.]
 PU1SZH = S Z H (Sierra Zulu Hotel) [... --.. ....]
 PU1SZI = S Z I (Sierra Zulu India) [... --.. ..]
 PU1SZJ = S Z J (Sierra Zulu Juliett) [... --.. .---]
 PU1SZL = S Z L (Sierra Zulu Lima) [... --.. .-..]
 PU1SZM = S Z M (Sierra Zulu Mike) [... --.. --]
 PU1SZN = S Z N (Sierra Zulu November) [... --.. -.]
 PU1SZO = S Z O (Sierra Zulu Oscar) [... --.. ---]
 PU1SZP = S Z P (Sierra Zulu Papa) [... --.. .--.]
 PU1SZQ = S Z Q (Sierra Zulu Quebec) [... --.. --.-]
 PU1SZR = S Z R (Sierra Zulu Romeo) [... --.. .-.]
 PU1SZT = S Z T (Sierra Zulu Tango) [... --.. -]
 PU1SZU = S Z U (Sierra Zulu Uniform) [... --.. ..-]
 PU1SZV = S Z V (Sierra Zulu Victor) [... --.. ...-]
 PU1SZW = S Z W (Sierra Zulu Whiskey) [... --.. .--]
 PU1SZY = S Z Y (Sierra Zulu Yankee) [... --.. -.--]
 PU1TAD = T A D (Tango Alfa Delta) [- .- -..]
 PU1TAF = T A F (Tango Alfa Foxtrot) [- .- ..-.]
 PU1TAH = T A H (Tango Alfa Hotel) [- .- ....]
 PU1TAI = T A I (Tango Alfa India) [- .- ..]
 PU1TAK = T A K (Tango Alfa Kilo) [- .- -.-]
 PU1TAQ = T A Q (Tango Alfa Quebec) [- .- --.-]
 PU1TAU = T A U (Tango Alfa Uniform) [- .- ..-]
 PU1TAW = T A W (Tango Alfa Whiskey) [- .- .--]
 PU1TAY = T A Y (Tango Alfa Yankee) [- .- -.--]
 PU1TBC = T B C (Tango Bravo Charlie) [- -... -.-.]
 PU1TBF = T B F (Tango Bravo Foxtrot) [- -... ..-.]
 PU1TBG = T B G (Tango Bravo Golf) [- -... --.]
 PU1TBH = T B H (Tango Bravo Hotel) [- -... ....]
 PU1TBI = T B I (Tango Bravo India) [- -... ..]
 PU1TBK = T B K (Tango Bravo Kilo) [- -... -.-]
 PU1TBL = T B L (Tango Bravo Lima) [- -... .-..]
 PU1TBQ = T B Q (Tango Bravo Quebec) [- -... --.-]
 PU1TBS = T B S (Tango Bravo Sierra) [- -... ...]
 PU1TBV = T B V (Tango Bravo Victor) [- -... ...-]
 PU1TBW = T B W (Tango Bravo Whiskey) [- -... .--]
 PU1TBY = T B Y (Tango Bravo Yankee) [- -... -.--]
 PU1TCI = T C I (Tango Charlie India) [- -.-. ..]
 PU1TCK = T C K (Tango Charlie Kilo) [- -.-. -.-]
 PU1TCL = T C L (Tango Charlie Lima) [- -.-. .-..]
 PU1TCN = T C N (Tango Charlie November) [- -.-. -.]
 PU1TCO = T C O (Tango Charlie Oscar) [- -.-. ---]
 PU1TCQ = T C Q (Tango Charlie Quebec) [- -.-. --.-]
 PU1TCR = T C R (Tango Charlie Romeo) [- -.-. .-.]
 PU1TCV = T C V (Tango Charlie Victor) [- -.-. ...-]
 PU1TCW = T C W (Tango Charlie Whiskey) [- -.-. .--]
 PU1TCY = T C Y (Tango Charlie Yankee) [- -.-. -.--]
 PU1TCZ = T C Z (Tango Charlie Zulu) [- -.-. --..]
 PU1TDC = T D C (Tango Delta Charlie) [- -.. -.-.]
 PU1TDH = T D H (Tango Delta Hotel) [- -.. ....]
 PU1TDI = T D I (Tango Delta India) [- -.. ..]
 PU1TDM = T D M (Tango Delta Mike) [- -.. --]
 PU1TDO = T D O (Tango Delta Oscar) [- -.. ---]
 PU1TDQ = T D Q (Tango Delta Quebec) [- -.. --.-]
 PU1TDU = T D U (Tango Delta Uniform) [- -.. ..-]
 PU1TDV = T D V (Tango Delta Victor) [- -.. ...-]
 PU1TDZ = T D Z (Tango Delta Zulu) [- -.. --..]
 PU1TEH = T E H (Tango Echo Hotel) [- . ....]
 PU1TEJ = T E J (Tango Echo Juliett) [- . .---]
 PU1TEK = T E K (Tango Echo Kilo) [- . -.-]
 PU1TEN = T E N (Tango Echo November) [- . -.]
 PU1TEP = T E P (Tango Echo Papa) [- . .--.]
 PU1TEQ = T E Q (Tango Echo Quebec) [- . --.-]
 PU1TER = T E R (Tango Echo Romeo) [- . .-.]
 PU1TEU = T E U (Tango Echo Uniform) [- . ..-]
 PU1TEV = T E V (Tango Echo Victor) [- . ...-]
 PU1TEW = T E W (Tango Echo Whiskey) [- . .--]
 PU1TEY = T E Y (Tango Echo Yankee) [- . -.--]
 PU1TEZ = T E Z (Tango Echo Zulu) [- . --..]
 PU1TFA = T F A (Tango Foxtrot Alfa) [- ..-. .-]
 PU1TFC = T F C (Tango Foxtrot Charlie) [- ..-. -.-.]
 PU1TFE = T F E (Tango Foxtrot Echo) [- ..-. .]
 PU1TFG = T F G (Tango Foxtrot Golf) [- ..-. --.]
 PU1TFH = T F H (Tango Foxtrot Hotel) [- ..-. ....]
 PU1TFI = T F I (Tango Foxtrot India) [- ..-. ..]
 PU1TFJ = T F J (Tango Foxtrot Juliett) [- ..-. .---]
 PU1TFK = T F K (Tango Foxtrot Kilo) [- ..-. -.-]
 PU1TFL = T F L (Tango Foxtrot Lima) [- ..-. .-..]
 PU1TFN = T F N (Tango Foxtrot November) [- ..-. -.]
 PU1TFP = T F P (Tango Foxtrot Papa) [- ..-. .--.]
 PU1TFQ = T F Q (Tango Foxtrot Quebec) [- ..-. --.-]
 PU1TFR = T F R (Tango Foxtrot Romeo) [- ..-. .-.]
 PU1TFU = T F U (Tango Foxtrot Uniform) [- ..-. ..-]
 PU1TFV = T F V (Tango Foxtrot Victor) [- ..-. ...-]
 PU1TFW = T F W (Tango Foxtrot Whiskey) [- ..-. .--]
 PU1TFY = T F Y (Tango Foxtrot Yankee) [- ..-. -.--]
 PU1TFZ = T F Z (Tango Foxtrot Zulu) [- ..-. --..]
 PU1TGA = T G A (Tango Golf Alfa) [- --. .-]
 PU1TGF = T G F (Tango Golf Foxtrot) [- --. ..-.]
 PU1TGI = T G I (Tango Golf India) [- --. ..]
 PU1TGN = T G N (Tango Golf November) [- --. -.]
 PU1TGQ = T G Q (Tango Golf Quebec) [- --. --.-]
 PU1TGR = T G R (Tango Golf Romeo) [- --. .-.]
 PU1TGU = T G U (Tango Golf Uniform) [- --. ..-]
 PU1TGW = T G W (Tango Golf Whiskey) [- --. .--]
 PU1TGY = T G Y (Tango Golf Yankee) [- --. -.--]
 PU1TGZ = T G Z (Tango Golf Zulu) [- --. --..]
 PU1THA = T H A (Tango Hotel Alfa) [- .... .-]
 PU1THB = T H B (Tango Hotel Bravo) [- .... -...]
 PU1THF = T H F (Tango Hotel Foxtrot) [- .... ..-.]
 PU1THG = T H G (Tango Hotel Golf) [- .... --.]
 PU1THJ = T H J (Tango Hotel Juliett) [- .... .---]
 PU1THK = T H K (Tango Hotel Kilo) [- .... -.-]
 PU1THN = T H N (Tango Hotel November) [- .... -.]
 PU1THO = T H O (Tango Hotel Oscar) [- .... ---]
 PU1THP = T H P (Tango Hotel Papa) [- .... .--.]
 PU1THQ = T H Q (Tango Hotel Quebec) [- .... --.-]
 PU1THR = T H R (Tango Hotel Romeo) [- .... .-.]
 PU1THS = T H S (Tango Hotel Sierra) [- .... ...]
 PU1THU = T H U (Tango Hotel Uniform) [- .... ..-]
 PU1THV = T H V (Tango Hotel Victor) [- .... ...-]
 PU1THW = T H W (Tango Hotel Whiskey) [- .... .--]
 PU1THY = T H Y (Tango Hotel Yankee) [- .... -.--]
 PU1THZ = T H Z (Tango Hotel Zulu) [- .... --..]
 PU1TIB = T I B (Tango India Bravo) [- .. -...]
 PU1TIE = T I E (Tango India Echo) [- .. .]
 PU1TIF = T I F (Tango India Foxtrot) [- .. ..-.]
 PU1TIH = T I H (Tango India Hotel) [- .. ....]
 PU1TIJ = T I J (Tango India Juliett) [- .. .---]
 PU1TIK = T I K (Tango India Kilo) [- .. -.-]
 PU1TIN = T I N (Tango India November) [- .. -.]
 PU1TIO = T I O (Tango India Oscar) [- .. ---]
 PU1TIP = T I P (Tango India Papa) [- .. .--.]
 PU1TIQ = T I Q (Tango India Quebec) [- .. --.-]
 PU1TIR = T I R (Tango India Romeo) [- .. .-.]
 PU1TIS = T I S (Tango India Sierra) [- .. ...]
 PU1TIU = T I U (Tango India Uniform) [- .. ..-]
 PU1TIV = T I V (Tango India Victor) [- .. ...-]
 PU1TIW = T I W (Tango India Whiskey) [- .. .--]
 PU1TIY = T I Y (Tango India Yankee) [- .. -.--]
 PU1TIZ = T I Z (Tango India Zulu) [- .. --..]
 PU1TJA = T J A (Tango Juliett Alfa) [- .--- .-]
 PU1TJD = T J D (Tango Juliett Delta) [- .--- -..]
 PU1TJF = T J F (Tango Juliett Foxtrot) [- .--- ..-.]
 PU1TJG = T J G (Tango Juliett Golf) [- .--- --.]
 PU1TJH = T J H (Tango Juliett Hotel) [- .--- ....]
 PU1TJI = T J I (Tango Juliett India) [- .--- ..]
 PU1TJL = T J L (Tango Juliett Lima) [- .--- .-..]
 PU1TJN = T J N (Tango Juliett November) [- .--- -.]
 PU1TJO = T J O (Tango Juliett Oscar) [- .--- ---]
 PU1TJQ = T J Q (Tango Juliett Quebec) [- .--- --.-]
 PU1TJU = T J U (Tango Juliett Uniform) [- .--- ..-]
 PU1TJV = T J V (Tango Juliett Victor) [- .--- ...-]
 PU1TJW = T J W (Tango Juliett Whiskey) [- .--- .--]
 PU1TJY = T J Y (Tango Juliett Yankee) [- .--- -.--]
 PU1TJZ = T J Z (Tango Juliett Zulu) [- .--- --..]
 PU1TKA = T K A (Tango Kilo Alfa) [- -.- .-]
 PU1TKC = T K C (Tango Kilo Charlie) [- -.- -.-.]
 PU1TKD = T K D (Tango Kilo Delta) [- -.- -..]
 PU1TKE = T K E (Tango Kilo Echo) [- -.- .]
 PU1TKF = T K F (Tango Kilo Foxtrot) [- -.- ..-.]
 PU1TKG = T K G (Tango Kilo Golf) [- -.- --.]
 PU1TKH = T K H (Tango Kilo Hotel) [- -.- ....]
 PU1TKI = T K I (Tango Kilo India) [- -.- ..]
 PU1TKJ = T K J (Tango Kilo Juliett) [- -.- .---]
 PU1TKL = T K L (Tango Kilo Lima) [- -.- .-..]
 PU1TKN = T K N (Tango Kilo November) [- -.- -.]
 PU1TKO = T K O (Tango Kilo Oscar) [- -.- ---]
 PU1TKP = T K P (Tango Kilo Papa) [- -.- .--.]
 PU1TKQ = T K Q (Tango Kilo Quebec) [- -.- --.-]
 PU1TKU = T K U (Tango Kilo Uniform) [- -.- ..-]
 PU1TKV = T K V (Tango Kilo Victor) [- -.- ...-]
 PU1TKW = T K W (Tango Kilo Whiskey) [- -.- .--]
 PU1TKY = T K Y (Tango Kilo Yankee) [- -.- -.--]
 PU1TKZ = T K Z (Tango Kilo Zulu) [- -.- --..]
 PU1TLB = T L B (Tango Lima Bravo) [- .-.. -...]
 PU1TLD = T L D (Tango Lima Delta) [- .-.. -..]
 PU1TLE = T L E (Tango Lima Echo) [- .-.. .]
 PU1TLH = T L H (Tango Lima Hotel) [- .-.. ....]
 PU1TLI = T L I (Tango Lima India) [- .-.. ..]
 PU1TLJ = T L J (Tango Lima Juliett) [- .-.. .---]
 PU1TLO = T L O (Tango Lima Oscar) [- .-.. ---]
 PU1TLP = T L P (Tango Lima Papa) [- .-.. .--.]
 PU1TLQ = T L Q (Tango Lima Quebec) [- .-.. --.-]
 PU1TLU = T L U (Tango Lima Uniform) [- .-.. ..-]
 PU1TLV = T L V (Tango Lima Victor) [- .-.. ...-]
 PU1TLW = T L W (Tango Lima Whiskey) [- .-.. .--]
 PU1TLY = T L Y (Tango Lima Yankee) [- .-.. -.--]
 PU1TLZ = T L Z (Tango Lima Zulu) [- .-.. --..]
 PU1TMH = T M H (Tango Mike Hotel) [- -- ....]
 PU1TMI = T M I (Tango Mike India) [- -- ..]
 PU1TMK = T M K (Tango Mike Kilo) [- -- -.-]
 PU1TMN = T M N (Tango Mike November) [- -- -.]
 PU1TMQ = T M Q (Tango Mike Quebec) [- -- --.-]
 PU1TMU = T M U (Tango Mike Uniform) [- -- ..-]
 PU1TMV = T M V (Tango Mike Victor) [- -- ...-]
 PU1TMW = T M W (Tango Mike Whiskey) [- -- .--]
 PU1TMY = T M Y (Tango Mike Yankee) [- -- -.--]
 PU1TMZ = T M Z (Tango Mike Zulu) [- -- --..]
 PU1TNB = T N B (Tango November Bravo) [- -. -...]
 PU1TNE = T N E (Tango November Echo) [- -. .]
 PU1TNG = T N G (Tango November Golf) [- -. --.]
 PU1TNH = T N H (Tango November Hotel) [- -. ....]
 PU1TNI = T N I (Tango November India) [- -. ..]
 PU1TNJ = T N J (Tango November Juliett) [- -. .---]
 PU1TNK = T N K (Tango November Kilo) [- -. -.-]
 PU1TNM = T N M (Tango November Mike) [- -. --]
 PU1TNO = T N O (Tango November Oscar) [- -. ---]
 PU1TNP = T N P (Tango November Papa) [- -. .--.]
 PU1TNQ = T N Q (Tango November Quebec) [- -. --.-]
 PU1TNR = T N R (Tango November Romeo) [- -. .-.]
 PU1TNU = T N U (Tango November Uniform) [- -. ..-]
 PU1TNV = T N V (Tango November Victor) [- -. ...-]
 PU1TNW = T N W (Tango November Whiskey) [- -. .--]
 PU1TNY = T N Y (Tango November Yankee) [- -. -.--]
 PU1TNZ = T N Z (Tango November Zulu) [- -. --..]
 PU1TOE = T O E (Tango Oscar Echo) [- --- .]
 PU1TOF = T O F (Tango Oscar Foxtrot) [- --- ..-.]
 PU1TOG = T O G (Tango Oscar Golf) [- --- --.]
 PU1TOI = T O I (Tango Oscar India) [- --- ..]
 PU1TOJ = T O J (Tango Oscar Juliett) [- --- .---]
 PU1TOK = T O K (Tango Oscar Kilo) [- --- -.-]
 PU1TOL = T O L (Tango Oscar Lima) [- --- .-..]
 PU1TOU = T O U (Tango Oscar Uniform) [- --- ..-]
 PU1TOV = T O V (Tango Oscar Victor) [- --- ...-]
 PU1TOW = T O W (Tango Oscar Whiskey) [- --- .--]
 PU1TOY = T O Y (Tango Oscar Yankee) [- --- -.--]
 PU1TOZ = T O Z (Tango Oscar Zulu) [- --- --..]
 PU1TPB = T P B (Tango Papa Bravo) [- .--. -...]
 PU1TPD = T P D (Tango Papa Delta) [- .--. -..]
 PU1TPG = T P G (Tango Papa Golf) [- .--. --.]
 PU1TPH = T P H (Tango Papa Hotel) [- .--. ....]
 PU1TPI = T P I (Tango Papa India) [- .--. ..]
 PU1TPJ = T P J (Tango Papa Juliett) [- .--. .---]
 PU1TPL = T P L (Tango Papa Lima) [- .--. .-..]
 PU1TPN = T P N (Tango Papa November) [- .--. -.]
 PU1TPQ = T P Q (Tango Papa Quebec) [- .--. --.-]
 PU1TPS = T P S (Tango Papa Sierra) [- .--. ...]
 PU1TPU = T P U (Tango Papa Uniform) [- .--. ..-]
 PU1TPW = T P W (Tango Papa Whiskey) [- .--. .--]
 PU1TPY = T P Y (Tango Papa Yankee) [- .--. -.--]
 PU1TPZ = T P Z (Tango Papa Zulu) [- .--. --..]
 PU1TQB = T Q B (Tango Quebec Bravo) [- --.- -...]
 PU1TQC = T Q C (Tango Quebec Charlie) [- --.- -.-.]
 PU1TQD = T Q D (Tango Quebec Delta) [- --.- -..]
 PU1TQE = T Q E (Tango Quebec Echo) [- --.- .]
 PU1TQF = T Q F (Tango Quebec Foxtrot) [- --.- ..-.]
 PU1TQG = T Q G (Tango Quebec Golf) [- --.- --.]
 PU1TQH = T Q H (Tango Quebec Hotel) [- --.- ....]
 PU1TQJ = T Q J (Tango Quebec Juliett) [- --.- .---]
 PU1TQK = T Q K (Tango Quebec Kilo) [- --.- -.-]
 PU1TQL = T Q L (Tango Quebec Lima) [- --.- .-..]
 PU1TQM = T Q M (Tango Quebec Mike) [- --.- --]
 PU1TQN = T Q N (Tango Quebec November) [- --.- -.]
 PU1TQO = T Q O (Tango Quebec Oscar) [- --.- ---]
 PU1TQP = T Q P (Tango Quebec Papa) [- --.- .--.]
 PU1TQR = T Q R (Tango Quebec Romeo) [- --.- .-.]
 PU1TQS = T Q S (Tango Quebec Sierra) [- --.- ...]
 PU1TQU = T Q U (Tango Quebec Uniform) [- --.- ..-]
 PU1TQV = T Q V (Tango Quebec Victor) [- --.- ...-]
 PU1TQW = T Q W (Tango Quebec Whiskey) [- --.- .--]
 PU1TQY = T Q Y (Tango Quebec Yankee) [- --.- -.--]
 PU1TQZ = T Q Z (Tango Quebec Zulu) [- --.- --..]
 PU1TRB = T R B (Tango Romeo Bravo) [- .-. -...]
 PU1TRE = T R E (Tango Romeo Echo) [- .-. .]
 PU1TRG = T R G (Tango Romeo Golf) [- .-. --.]
 PU1TRH = T R H (Tango Romeo Hotel) [- .-. ....]
 PU1TRK = T R K (Tango Romeo Kilo) [- .-. -.-]
 PU1TRM = T R M (Tango Romeo Mike) [- .-. --]
 PU1TRN = T R N (Tango Romeo November) [- .-. -.]
 PU1TRO = T R O (Tango Romeo Oscar) [- .-. ---]
 PU1TRU = T R U (Tango Romeo Uniform) [- .-. ..-]
 PU1TRV = T R V (Tango Romeo Victor) [- .-. ...-]
 PU1TRY = T R Y (Tango Romeo Yankee) [- .-. -.--]
 PU1TRZ = T R Z (Tango Romeo Zulu) [- .-. --..]
 PU1TSE = T S E (Tango Sierra Echo) [- ... .]
 PU1TSH = T S H (Tango Sierra Hotel) [- ... ....]
 PU1TSJ = T S J (Tango Sierra Juliett) [- ... .---]
 PU1TSK = T S K (Tango Sierra Kilo) [- ... -.-]
 PU1TSO = T S O (Tango Sierra Oscar) [- ... ---]
 PU1TSP = T S P (Tango Sierra Papa) [- ... .--.]
 PU1TSU = T S U (Tango Sierra Uniform) [- ... ..-]
 PU1TSV = T S V (Tango Sierra Victor) [- ... ...-]
 PU1TSW = T S W (Tango Sierra Whiskey) [- ... .--]
 PU1TSY = T S Y (Tango Sierra Yankee) [- ... -.--]
 PU1TSZ = T S Z (Tango Sierra Zulu) [- ... --..]
 PU1TUD = T U D (Tango Uniform Delta) [- ..- -..]
 PU1TUF = T U F (Tango Uniform Foxtrot) [- ..- ..-.]
 PU1TUG = T U G (Tango Uniform Golf) [- ..- --.]
 PU1TUH = T U H (Tango Uniform Hotel) [- ..- ....]
 PU1TUI = T U I (Tango Uniform India) [- ..- ..]
 PU1TUJ = T U J (Tango Uniform Juliett) [- ..- .---]
 PU1TUL = T U L (Tango Uniform Lima) [- ..- .-..]
 PU1TUM = T U M (Tango Uniform Mike) [- ..- --]
 PU1TUN = T U N (Tango Uniform November) [- ..- -.]
 PU1TUO = T U O (Tango Uniform Oscar) [- ..- ---]
 PU1TUP = T U P (Tango Uniform Papa) [- ..- .--.]
 PU1TUQ = T U Q (Tango Uniform Quebec) [- ..- --.-]
 PU1TUR = T U R (Tango Uniform Romeo) [- ..- .-.]
 PU1TUS = T U S (Tango Uniform Sierra) [- ..- ...]
 PU1TUV = T U V (Tango Uniform Victor) [- ..- ...-]
 PU1TUW = T U W (Tango Uniform Whiskey) [- ..- .--]
 PU1TUY = T U Y (Tango Uniform Yankee) [- ..- -.--]
 PU1TVA = T V A (Tango Victor Alfa) [- ...- .-]
 PU1TVB = T V B (Tango Victor Bravo) [- ...- -...]
 PU1TVC = T V C (Tango Victor Charlie) [- ...- -.-.]
 PU1TVD = T V D (Tango Victor Delta) [- ...- -..]
 PU1TVE = T V E (Tango Victor Echo) [- ...- .]
 PU1TVF = T V F (Tango Victor Foxtrot) [- ...- ..-.]
 PU1TVG = T V G (Tango Victor Golf) [- ...- --.]
 PU1TVH = T V H (Tango Victor Hotel) [- ...- ....]
 PU1TVJ = T V J (Tango Victor Juliett) [- ...- .---]
 PU1TVK = T V K (Tango Victor Kilo) [- ...- -.-]
 PU1TVL = T V L (Tango Victor Lima) [- ...- .-..]
 PU1TVN = T V N (Tango Victor November) [- ...- -.]
 PU1TVO = T V O (Tango Victor Oscar) [- ...- ---]
 PU1TVQ = T V Q (Tango Victor Quebec) [- ...- --.-]
 PU1TVU = T V U (Tango Victor Uniform) [- ...- ..-]
 PU1TVW = T V W (Tango Victor Whiskey) [- ...- .--]
 PU1TVY = T V Y (Tango Victor Yankee) [- ...- -.--]
 PU1TVZ = T V Z (Tango Victor Zulu) [- ...- --..]
 PU1TWA = T W A (Tango Whiskey Alfa) [- .-- .-]
 PU1TWB = T W B (Tango Whiskey Bravo) [- .-- -...]
 PU1TWC = T W C (Tango Whiskey Charlie) [- .-- -.-.]
 PU1TWD = T W D (Tango Whiskey Delta) [- .-- -..]
 PU1TWE = T W E (Tango Whiskey Echo) [- .-- .]
 PU1TWG = T W G (Tango Whiskey Golf) [- .-- --.]
 PU1TWH = T W H (Tango Whiskey Hotel) [- .-- ....]
 PU1TWI = T W I (Tango Whiskey India) [- .-- ..]
 PU1TWJ = T W J (Tango Whiskey Juliett) [- .-- .---]
 PU1TWK = T W K (Tango Whiskey Kilo) [- .-- -.-]
 PU1TWL = T W L (Tango Whiskey Lima) [- .-- .-..]
 PU1TWM = T W M (Tango Whiskey Mike) [- .-- --]
 PU1TWN = T W N (Tango Whiskey November) [- .-- -.]
 PU1TWO = T W O (Tango Whiskey Oscar) [- .-- ---]
 PU1TWP = T W P (Tango Whiskey Papa) [- .-- .--.]
 PU1TWQ = T W Q (Tango Whiskey Quebec) [- .-- --.-]
 PU1TWR = T W R (Tango Whiskey Romeo) [- .-- .-.]
 PU1TWS = T W S (Tango Whiskey Sierra) [- .-- ...]
 PU1TWU = T W U (Tango Whiskey Uniform) [- .-- ..-]
 PU1TWV = T W V (Tango Whiskey Victor) [- .-- ...-]
 PU1TWY = T W Y (Tango Whiskey Yankee) [- .-- -.--]
 PU1TWZ = T W Z (Tango Whiskey Zulu) [- .-- --..]
 PU1TYA = T Y A (Tango Yankee Alfa) [- -.-- .-]
 PU1TYB = T Y B (Tango Yankee Bravo) [- -.-- -...]
 PU1TYC = T Y C (Tango Yankee Charlie) [- -.-- -.-.]
 PU1TYD = T Y D (Tango Yankee Delta) [- -.-- -..]
 PU1TYF = T Y F (Tango Yankee Foxtrot) [- -.-- ..-.]
 PU1TYG = T Y G (Tango Yankee Golf) [- -.-- --.]
 PU1TYH = T Y H (Tango Yankee Hotel) [- -.-- ....]
 PU1TYI = T Y I (Tango Yankee India) [- -.-- ..]
 PU1TYJ = T Y J (Tango Yankee Juliett) [- -.-- .---]
 PU1TYK = T Y K (Tango Yankee Kilo) [- -.-- -.-]
 PU1TYL = T Y L (Tango Yankee Lima) [- -.-- .-..]
 PU1TYM = T Y M (Tango Yankee Mike) [- -.-- --]
 PU1TYN = T Y N (Tango Yankee November) [- -.-- -.]
 PU1TYO = T Y O (Tango Yankee Oscar) [- -.-- ---]
 PU1TYP = T Y P (Tango Yankee Papa) [- -.-- .--.]
 PU1TYQ = T Y Q (Tango Yankee Quebec) [- -.-- --.-]
 PU1TYR = T Y R (Tango Yankee Romeo) [- -.-- .-.]
 PU1TYS = T Y S (Tango Yankee Sierra) [- -.-- ...]
 PU1TYU = T Y U (Tango Yankee Uniform) [- -.-- ..-]
 PU1TYV = T Y V (Tango Yankee Victor) [- -.-- ...-]
 PU1TYW = T Y W (Tango Yankee Whiskey) [- -.-- .--]
 PU1TZB = T Z B (Tango Zulu Bravo) [- --.. -...]
 PU1TZC = T Z C (Tango Zulu Charlie) [- --.. -.-.]
 PU1TZD = T Z D (Tango Zulu Delta) [- --.. -..]
 PU1TZE = T Z E (Tango Zulu Echo) [- --.. .]
 PU1TZF = T Z F (Tango Zulu Foxtrot) [- --.. ..-.]
 PU1TZG = T Z G (Tango Zulu Golf) [- --.. --.]
 PU1TZH = T Z H (Tango Zulu Hotel) [- --.. ....]
 PU1TZI = T Z I (Tango Zulu India) [- --.. ..]
 PU1TZJ = T Z J (Tango Zulu Juliett) [- --.. .---]
 PU1TZK = T Z K (Tango Zulu Kilo) [- --.. -.-]
 PU1TZL = T Z L (Tango Zulu Lima) [- --.. .-..]
 PU1TZM = T Z M (Tango Zulu Mike) [- --.. --]
 PU1TZN = T Z N (Tango Zulu November) [- --.. -.]
 PU1TZO = T Z O (Tango Zulu Oscar) [- --.. ---]
 PU1TZP = T Z P (Tango Zulu Papa) [- --.. .--.]
 PU1TZQ = T Z Q (Tango Zulu Quebec) [- --.. --.-]
 PU1TZR = T Z R (Tango Zulu Romeo) [- --.. .-.]
 PU1TZS = T Z S (Tango Zulu Sierra) [- --.. ...]
 PU1TZU = T Z U (Tango Zulu Uniform) [- --.. ..-]
 PU1TZV = T Z V (Tango Zulu Victor) [- --.. ...-]
 PU1TZW = T Z W (Tango Zulu Whiskey) [- --.. .--]
 PU1TZY = T Z Y (Tango Zulu Yankee) [- --.. -.--]
 PU1VAB = V A B (Victor Alfa Bravo) [...- .- -...]
 PU1VAE = V A E (Victor Alfa Echo) [...- .- .]
 PU1VAH = V A H (Victor Alfa Hotel) [...- .- ....]
 PU1VAI = V A I (Victor Alfa India) [...- .- ..]
 PU1VAJ = V A J (Victor Alfa Juliett) [...- .- .---]
 PU1VAK = V A K (Victor Alfa Kilo) [...- .- -.-]
 PU1VAL = V A L (Victor Alfa Lima) [...- .- .-..]
 PU1VAM = V A M (Victor Alfa Mike) [...- .- --]
